timestamp, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], power.draw [W]
2026/04/05 21:24:39.706, 0, 0, 351, 16303, 21.21
2026/04/05 21:24:40.706, 0, 0, 351, 16303, 21.17
2026/04/05 21:24:41.706, 0, 0, 351, 16303, 21.21
2026/04/05 21:24:42.707, 0, 0, 351, 16303, 21.29
2026/04/05 21:24:43.707, 0, 0, 351, 16303, 21.46
2026/04/05 21:24:44.707, 0, 0, 351, 16303, 21.31
2026/04/05 21:24:45.707, 0, 0, 351, 16303, 21.09
2026/04/05 21:24:46.707, 0, 0, 351, 16303, 21.20
2026/04/05 21:24:47.708, 0, 0, 351, 16303, 21.30
2026/04/05 21:24:48.708, 0, 0, 351, 16303, 21.31
2026/04/05 21:24:49.708, 0, 0, 351, 16303, 21.31
2026/04/05 21:24:50.708, 0, 0, 351, 16303, 21.47
2026/04/05 21:24:51.708, 0, 0, 351, 16303, 21.45
2026/04/05 21:24:52.709, 0, 0, 351, 16303, 21.54
2026/04/05 21:24:53.709, 0, 0, 351, 16303, 21.74
2026/04/05 21:24:54.709, 0, 0, 351, 16303, 21.69
2026/04/05 21:24:55.709, 0, 0, 351, 16303, 21.59
2026/04/05 21:24:56.709, 0, 0, 351, 16303, 21.34
2026/04/05 21:24:57.710, 0, 0, 351, 16303, 21.27
2026/04/05 21:24:58.710, 0, 0, 351, 16303, 21.26
2026/04/05 21:24:59.710, 0, 0, 351, 16303, 21.42
2026/04/05 21:25:00.710, 0, 0, 351, 16303, 21.41
2026/04/05 21:25:01.711, 0, 0, 351, 16303, 21.47
2026/04/05 21:25:02.711, 0, 0, 351, 16303, 21.69
2026/04/05 21:25:03.711, 0, 0, 351, 16303, 21.63
2026/04/05 21:25:04.711, 0, 0, 351, 16303, 21.57
2026/04/05 21:25:05.711, 0, 0, 351, 16303, 21.47
2026/04/05 21:25:06.711, 0, 0, 351, 16303, 21.34
2026/04/05 21:25:07.712, 0, 0, 351, 16303, 21.41
2026/04/05 21:25:08.712, 0, 0, 351, 16303, 21.61
2026/04/05 21:25:09.712, 0, 0, 351, 16303, 21.76
2026/04/05 21:25:10.712, 0, 0, 351, 16303, 21.80
2026/04/05 21:25:11.712, 0, 0, 351, 16303, 21.83
2026/04/05 21:25:12.713, 0, 0, 351, 16303, 21.91
2026/04/05 21:25:13.713, 0, 0, 351, 16303, 21.82
2026/04/05 21:25:14.713, 0, 0, 351, 16303, 21.82
2026/04/05 21:25:15.713, 0, 0, 351, 16303, 21.73
2026/04/05 21:25:16.714, 0, 0, 351, 16303, 21.65
2026/04/05 21:25:17.714, 0, 0, 351, 16303, 21.64
2026/04/05 21:25:18.714, 0, 0, 351, 16303, 21.66
2026/04/05 21:25:19.714, 0, 0, 351, 16303, 21.76
2026/04/05 21:25:20.714, 0, 0, 351, 16303, 21.68
2026/04/05 21:25:21.715, 0, 0, 351, 16303, 21.43
2026/04/05 21:25:22.715, 0, 0, 351, 16303, 21.48
2026/04/05 21:25:23.715, 0, 0, 351, 16303, 21.37
2026/04/05 21:25:24.715, 0, 0, 351, 16303, 21.31
2026/04/05 21:25:25.715, 0, 0, 351, 16303, 21.13
2026/04/05 21:25:26.716, 0, 0, 351, 16303, 21.15
2026/04/05 21:25:27.716, 0, 0, 351, 16303, 21.43
2026/04/05 21:25:28.716, 0, 0, 351, 16303, 21.29
2026/04/05 21:25:29.716, 0, 0, 351, 16303, 21.45
2026/04/05 21:25:30.716, 0, 0, 351, 16303, 21.27
2026/04/05 21:25:31.717, 0, 0, 351, 16303, 21.25
2026/04/05 21:25:32.717, 0, 0, 351, 16303, 21.36
2026/04/05 21:25:33.717, 0, 0, 351, 16303, 21.43
2026/04/05 21:25:34.717, 0, 0, 351, 16303, 21.61
2026/04/05 21:25:35.718, 0, 0, 351, 16303, 21.56
2026/04/05 21:25:36.718, 0, 0, 351, 16303, 21.43
2026/04/05 21:25:37.718, 0, 0, 351, 16303, 21.28
2026/04/05 21:25:38.718, 0, 0, 351, 16303, 21.19
2026/04/05 21:25:39.718, 0, 0, 351, 16303, 21.29
2026/04/05 21:25:40.719, 0, 0, 351, 16303, 21.08
2026/04/05 21:25:41.719, 0, 0, 351, 16303, 21.17
2026/04/05 21:25:42.719, 0, 0, 351, 16303, 21.26
2026/04/05 21:25:43.719, 0, 0, 351, 16303, 21.31
2026/04/05 21:25:44.719, 0, 0, 351, 16303, 21.13
2026/04/05 21:25:45.720, 0, 0, 351, 16303, 21.36
2026/04/05 21:25:46.720, 0, 0, 351, 16303, 21.32
2026/04/05 21:25:47.720, 0, 0, 351, 16303, 21.25
2026/04/05 21:25:48.720, 0, 0, 351, 16303, 21.15
2026/04/05 21:25:49.720, 0, 0, 351, 16303, 21.13
2026/04/05 21:25:50.721, 0, 0, 351, 16303, 21.23
2026/04/05 21:25:51.721, 0, 0, 351, 16303, 21.22
2026/04/05 21:25:52.721, 0, 0, 351, 16303, 20.93
2026/04/05 21:25:53.721, 0, 0, 351, 16303, 21.00
2026/04/05 21:25:54.721, 0, 0, 351, 16303, 21.17
2026/04/05 21:25:55.722, 0, 0, 351, 16303, 21.43
2026/04/05 21:25:56.722, 0, 0, 351, 16303, 21.37
2026/04/05 21:25:57.722, 0, 0, 351, 16303, 21.33
2026/04/05 21:25:58.722, 0, 0, 351, 16303, 21.12
2026/04/05 21:25:59.723, 0, 0, 351, 16303, 21.11
2026/04/05 21:26:00.723, 0, 0, 351, 16303, 21.11
2026/04/05 21:26:01.723, 0, 0, 351, 16303, 20.99
2026/04/05 21:26:02.723, 0, 0, 351, 16303, 21.09
2026/04/05 21:26:03.723, 0, 0, 351, 16303, 21.40
2026/04/05 21:26:04.724, 0, 0, 351, 16303, 21.50
