timestamp, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], power.draw [W]
2026/04/05 17:26:34.029, 0, 0, 351, 16303, 20.77
2026/04/05 17:26:35.029, 0, 0, 351, 16303, 20.81
2026/04/05 17:26:36.029, 0, 0, 351, 16303, 20.63
2026/04/05 17:26:37.030, 0, 0, 351, 16303, 20.69
2026/04/05 17:26:38.030, 0, 0, 351, 16303, 20.70
2026/04/05 17:26:39.030, 0, 0, 351, 16303, 20.77
2026/04/05 17:26:40.030, 0, 0, 351, 16303, 21.08
2026/04/05 17:26:41.030, 0, 0, 351, 16303, 20.90
2026/04/05 17:26:42.031, 0, 0, 351, 16303, 20.76
2026/04/05 17:26:43.031, 0, 0, 351, 16303, 20.77
2026/04/05 17:26:44.031, 0, 0, 351, 16303, 20.83
2026/04/05 17:26:45.031, 0, 0, 351, 16303, 20.92
2026/04/05 17:26:46.032, 0, 0, 351, 16303, 20.79
2026/04/05 17:26:47.032, 0, 0, 351, 16303, 20.73
2026/04/05 17:26:48.032, 0, 0, 351, 16303, 20.81
2026/04/05 17:26:49.032, 0, 0, 351, 16303, 20.78
2026/04/05 17:26:50.032, 0, 0, 351, 16303, 20.88
2026/04/05 17:26:51.033, 0, 0, 351, 16303, 20.86
2026/04/05 17:26:52.033, 0, 0, 351, 16303, 20.87
2026/04/05 17:26:53.033, 0, 0, 351, 16303, 20.89
2026/04/05 17:26:54.033, 0, 0, 351, 16303, 20.98
2026/04/05 17:26:55.033, 0, 0, 351, 16303, 21.15
2026/04/05 17:26:56.034, 0, 0, 351, 16303, 21.02
2026/04/05 17:26:57.034, 0, 0, 351, 16303, 20.87
2026/04/05 17:26:58.034, 0, 0, 351, 16303, 20.88
2026/04/05 17:26:59.034, 0, 0, 351, 16303, 20.93
2026/04/05 17:27:00.034, 0, 0, 351, 16303, 20.98
2026/04/05 17:27:01.035, 0, 0, 351, 16303, 20.93
2026/04/05 17:27:02.035, 0, 0, 351, 16303, 20.92
2026/04/05 17:27:03.035, 0, 0, 351, 16303, 20.97
2026/04/05 17:27:04.035, 0, 0, 351, 16303, 21.00
2026/04/05 17:27:05.035, 0, 0, 351, 16303, 20.91
2026/04/05 17:27:06.036, 0, 0, 351, 16303, 20.86
2026/04/05 17:27:07.036, 0, 0, 351, 16303, 20.82
2026/04/05 17:27:08.036, 0, 0, 351, 16303, 20.96
2026/04/05 17:27:09.036, 0, 0, 351, 16303, 20.93
2026/04/05 17:27:10.036, 0, 0, 351, 16303, 20.98
2026/04/05 17:27:11.037, 0, 0, 351, 16303, 21.08
2026/04/05 17:27:12.037, 0, 0, 351, 16303, 21.08
2026/04/05 17:27:13.037, 0, 0, 351, 16303, 21.00
2026/04/05 17:27:14.037, 0, 0, 351, 16303, 20.98
2026/04/05 17:27:15.037, 0, 0, 351, 16303, 20.99
2026/04/05 17:27:16.038, 0, 0, 351, 16303, 21.01
2026/04/05 17:27:17.038, 0, 0, 351, 16303, 21.10
2026/04/05 17:27:18.038, 0, 0, 351, 16303, 20.85
2026/04/05 17:27:19.038, 0, 0, 351, 16303, 20.90
2026/04/05 17:27:20.038, 0, 0, 351, 16303, 20.91
2026/04/05 17:27:21.039, 0, 0, 351, 16303, 21.19
2026/04/05 17:27:22.039, 0, 0, 351, 16303, 21.16
2026/04/05 17:27:23.039, 0, 0, 351, 16303, 21.29
2026/04/05 17:27:24.039, 0, 0, 351, 16303, 21.25
2026/04/05 17:27:25.039, 0, 0, 351, 16303, 20.97
2026/04/05 17:27:26.040, 0, 0, 351, 16303, 20.98
2026/04/05 17:27:27.040, 0, 0, 351, 16303, 21.04
2026/04/05 17:27:28.040, 0, 0, 351, 16303, 21.00
2026/04/05 17:27:29.040, 0, 0, 351, 16303, 21.04
2026/04/05 17:27:30.040, 0, 0, 351, 16303, 20.99
2026/04/05 17:27:31.041, 0, 0, 351, 16303, 21.04
2026/04/05 17:27:32.041, 0, 0, 351, 16303, 21.04
2026/04/05 17:27:33.041, 0, 0, 351, 16303, 21.02
2026/04/05 17:27:34.041, 0, 0, 351, 16303, 20.96
2026/04/05 17:27:35.041, 0, 0, 351, 16303, 20.86
2026/04/05 17:27:36.042, 0, 0, 351, 16303, 20.98
2026/04/05 17:27:37.042, 0, 0, 351, 16303, 21.01
2026/04/05 17:27:38.042, 0, 0, 351, 16303, 21.02
2026/04/05 17:27:39.042, 0, 0, 351, 16303, 20.93
2026/04/05 17:27:40.042, 0, 0, 351, 16303, 20.78
2026/04/05 17:27:41.043, 0, 0, 351, 16303, 20.90
2026/04/05 17:27:42.043, 0, 0, 351, 16303, 20.72
2026/04/05 17:27:43.043, 0, 0, 351, 16303, 20.83
2026/04/05 17:27:44.043, 0, 0, 351, 16303, 20.88
2026/04/05 17:27:45.044, 0, 0, 351, 16303, 20.95
2026/04/05 17:27:46.044, 0, 0, 351, 16303, 21.01
2026/04/05 17:27:47.044, 0, 0, 351, 16303, 21.14
2026/04/05 17:27:48.044, 0, 0, 351, 16303, 21.10
2026/04/05 17:27:49.044, 0, 0, 351, 16303, 21.05
2026/04/05 17:27:50.044, 0, 0, 351, 16303, 20.85
2026/04/05 17:27:51.045, 0, 0, 351, 16303, 20.95
2026/04/05 17:27:52.045, 0, 0, 351, 16303, 20.96
2026/04/05 17:27:53.045, 0, 0, 351, 16303, 20.95
2026/04/05 17:27:54.045, 0, 0, 351, 16303, 20.78
2026/04/05 17:27:55.046, 0, 0, 351, 16303, 20.89
2026/04/05 17:27:56.046, 0, 0, 351, 16303, 20.99
2026/04/05 17:27:57.046, 0, 0, 351, 16303, 20.92
2026/04/05 17:27:58.046, 0, 0, 351, 16303, 21.26
2026/04/05 17:27:59.046, 0, 0, 351, 16303, 21.31
2026/04/05 17:28:00.046, 0, 0, 351, 16303, 21.31
2026/04/05 17:28:01.047, 0, 0, 351, 16303, 21.14
2026/04/05 17:28:02.047, 0, 0, 351, 16303, 21.17
2026/04/05 17:28:03.047, 0, 0, 351, 16303, 21.09
2026/04/05 17:28:04.047, 0, 0, 351, 16303, 21.00
2026/04/05 17:28:05.048, 0, 0, 351, 16303, 20.79
2026/04/05 17:28:06.048, 0, 0, 351, 16303, 20.90
2026/04/05 17:28:07.048, 0, 0, 351, 16303, 20.88
2026/04/05 17:28:08.048, 0, 0, 351, 16303, 20.91
2026/04/05 17:28:09.048, 0, 0, 351, 16303, 20.99
2026/04/05 17:28:10.049, 0, 0, 351, 16303, 20.95
2026/04/05 17:28:11.049, 0, 0, 351, 16303, 20.98
2026/04/05 17:28:12.049, 0, 0, 351, 16303, 21.13
2026/04/05 17:28:13.049, 0, 0, 351, 16303, 20.87
2026/04/05 17:28:14.049, 0, 0, 351, 16303, 20.89
2026/04/05 17:28:15.050, 0, 0, 351, 16303, 21.00
2026/04/05 17:28:16.050, 0, 0, 351, 16303, 21.23
2026/04/05 17:28:17.050, 0, 0, 351, 16303, 21.16
2026/04/05 17:28:18.050, 0, 0, 351, 16303, 21.08
2026/04/05 17:28:19.050, 0, 0, 351, 16303, 21.03
2026/04/05 17:28:20.051, 0, 0, 351, 16303, 21.10
2026/04/05 17:28:21.051, 0, 0, 351, 16303, 21.12
2026/04/05 17:28:22.051, 0, 0, 351, 16303, 21.17
2026/04/05 17:28:23.051, 0, 0, 351, 16303, 21.20
2026/04/05 17:28:24.051, 0, 0, 351, 16303, 21.19
2026/04/05 17:28:25.052, 0, 0, 351, 16303, 21.07
2026/04/05 17:28:26.052, 0, 0, 351, 16303, 21.10
2026/04/05 17:28:27.052, 0, 0, 351, 16303, 21.09
2026/04/05 17:28:28.052, 0, 0, 351, 16303, 20.94
2026/04/05 17:28:29.052, 0, 0, 351, 16303, 21.04
2026/04/05 17:28:30.053, 0, 0, 351, 16303, 20.98
2026/04/05 17:28:31.053, 0, 0, 351, 16303, 20.99
2026/04/05 17:28:32.053, 0, 0, 351, 16303, 21.23
2026/04/05 17:28:33.053, 0, 0, 351, 16303, 21.35
2026/04/05 17:28:34.053, 0, 0, 351, 16303, 21.44
2026/04/05 17:28:35.054, 0, 0, 351, 16303, 21.40
2026/04/05 17:28:36.054, 0, 0, 351, 16303, 21.26
2026/04/05 17:28:37.054, 0, 0, 351, 16303, 21.19
2026/04/05 17:28:38.054, 0, 0, 351, 16303, 21.32
2026/04/05 17:28:39.054, 0, 0, 351, 16303, 21.24
2026/04/05 17:28:40.055, 0, 0, 351, 16303, 21.26
2026/04/05 17:28:41.055, 0, 0, 351, 16303, 21.16
2026/04/05 17:28:42.055, 0, 0, 351, 16303, 21.11
2026/04/05 17:28:43.055, 0, 0, 351, 16303, 21.00
2026/04/05 17:28:44.055, 0, 0, 351, 16303, 21.26
2026/04/05 17:28:45.056, 0, 0, 351, 16303, 21.26
2026/04/05 17:28:46.056, 0, 0, 351, 16303, 21.16
2026/04/05 17:28:47.056, 0, 0, 351, 16303, 21.28
2026/04/05 17:28:48.057, 0, 0, 351, 16303, 21.09
2026/04/05 17:28:49.057, 0, 0, 351, 16303, 20.99
2026/04/05 17:28:50.057, 0, 0, 351, 16303, 21.15
2026/04/05 17:28:51.057, 0, 0, 351, 16303, 21.05
2026/04/05 17:28:52.057, 0, 0, 351, 16303, 21.14
2026/04/05 17:28:53.058, 0, 0, 351, 16303, 21.24
2026/04/05 17:28:54.058, 0, 0, 351, 16303, 21.22
2026/04/05 17:28:55.058, 0, 0, 351, 16303, 21.20
2026/04/05 17:28:56.058, 0, 0, 351, 16303, 21.03
2026/04/05 17:28:57.058, 0, 0, 351, 16303, 21.09
2026/04/05 17:28:58.059, 0, 0, 351, 16303, 21.17
2026/04/05 17:28:59.059, 0, 0, 351, 16303, 21.10
2026/04/05 17:29:00.059, 0, 0, 351, 16303, 21.12
2026/04/05 17:29:01.059, 0, 0, 351, 16303, 21.22
2026/04/05 17:29:02.059, 0, 0, 351, 16303, 20.91
2026/04/05 17:29:03.060, 0, 0, 351, 16303, 21.01
2026/04/05 17:29:04.060, 0, 0, 351, 16303, 20.98
2026/04/05 17:29:05.060, 0, 0, 351, 16303, 21.09
2026/04/05 17:29:06.060, 0, 0, 351, 16303, 20.99
2026/04/05 17:29:07.061, 0, 0, 351, 16303, 21.11
2026/04/05 17:29:08.061, 0, 0, 351, 16303, 21.19
2026/04/05 17:29:09.061, 0, 0, 351, 16303, 21.19
2026/04/05 17:29:10.061, 0, 0, 351, 16303, 20.87
2026/04/05 17:29:11.061, 0, 0, 351, 16303, 20.93
2026/04/05 17:29:12.062, 0, 0, 351, 16303, 21.13
2026/04/05 17:29:13.062, 0, 0, 351, 16303, 21.22
2026/04/05 17:29:14.062, 0, 0, 351, 16303, 20.92
2026/04/05 17:29:15.062, 0, 0, 351, 16303, 20.86
2026/04/05 17:29:16.062, 0, 0, 351, 16303, 20.95
2026/04/05 17:29:17.063, 0, 0, 351, 16303, 21.05
2026/04/05 17:29:18.063, 0, 0, 351, 16303, 20.99
2026/04/05 17:29:19.063, 0, 0, 351, 16303, 20.97
2026/04/05 17:29:20.063, 0, 0, 351, 16303, 21.01
2026/04/05 17:29:21.063, 0, 0, 351, 16303, 21.31
2026/04/05 17:29:22.064, 0, 0, 351, 16303, 21.22
2026/04/05 17:29:23.064, 0, 0, 351, 16303, 21.28
2026/04/05 17:29:24.064, 0, 0, 351, 16303, 21.11
2026/04/05 17:29:25.064, 0, 0, 351, 16303, 21.10
2026/04/05 17:29:26.064, 0, 0, 351, 16303, 20.86
2026/04/05 17:29:27.065, 0, 0, 351, 16303, 20.87
2026/04/05 17:29:28.065, 0, 0, 351, 16303, 21.05
2026/04/05 17:29:29.065, 0, 0, 351, 16303, 21.13
2026/04/05 17:29:30.065, 0, 0, 351, 16303, 21.16
2026/04/05 17:29:31.065, 0, 0, 351, 16303, 21.20
2026/04/05 17:29:32.066, 0, 0, 351, 16303, 21.11
2026/04/05 17:29:33.066, 0, 0, 351, 16303, 21.00
2026/04/05 17:29:34.066, 0, 0, 351, 16303, 20.93
2026/04/05 17:29:35.066, 0, 0, 351, 16303, 20.93
2026/04/05 17:29:36.066, 0, 0, 351, 16303, 20.83
2026/04/05 17:29:37.067, 0, 0, 351, 16303, 20.74
2026/04/05 17:29:38.067, 0, 0, 351, 16303, 20.84
2026/04/05 17:29:39.067, 0, 0, 351, 16303, 20.87
2026/04/05 17:29:40.067, 0, 0, 351, 16303, 20.81
2026/04/05 17:29:41.067, 0, 0, 351, 16303, 20.80
2026/04/05 17:29:42.068, 0, 0, 351, 16303, 20.73
2026/04/05 17:29:43.068, 0, 0, 351, 16303, 20.87
2026/04/05 17:29:44.068, 0, 0, 351, 16303, 20.83
2026/04/05 17:29:45.068, 0, 0, 351, 16303, 20.83
2026/04/05 17:29:46.069, 0, 0, 351, 16303, 20.85
2026/04/05 17:29:47.069, 0, 0, 351, 16303, 20.99
2026/04/05 17:29:48.069, 0, 0, 351, 16303, 21.12
2026/04/05 17:29:49.069, 0, 0, 351, 16303, 21.13
2026/04/05 17:29:50.069, 0, 0, 351, 16303, 21.17
2026/04/05 17:29:51.070, 0, 0, 351, 16303, 21.19
2026/04/05 17:29:52.070, 0, 0, 351, 16303, 21.23
